Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,FG0001,Khatta Mitha |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0002,Nut Craker |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0003,Raita Boondi |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0004,Hara Matar |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0005,Chatpata |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0006,Channa Dal Fried |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0007,Alu Bhujia |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0008,Bhujia |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0009,Moong Dal Fried |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0010,Moong Dal Fried (Nimbu Masala) |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0011,TIFFIN PACK Rs. 5/-(COMBO) |240 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0012,Pj Jhal Chanachur |30 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0013,Pj Khatta Mitha |30 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0014,Pj All in One |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0015,Pj Chatpatta |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0016,Pj Masala Muri |25 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0017,Pj Diet Chiwda |25 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0018,Pj Hing Jeera Channa Craker |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0019,Pj Masala Channa Craker |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0020,Pj Punjabi Tadka |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0021,Pj Bhujia |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0022,Pj Bhujia (Nimbu Masala) |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0023,Pj Hing Jeera Peanut |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0024,Pj Peanut (Salted) |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0025,Pj Moong Dal Fried |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0026,Balls Tomato |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0027,Balls Cheese |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0028,Balls Sweet & Sour |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0029,Rings Tomato |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0030,Rings Chilly Cheese |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0031,Cheep's (Tangy Tomato) |13 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0032,Cheep's (Classic Salted) |13 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0033,Cheep's (Cream & Onion) |13 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0034,Cheep's (Masala Masti) |13 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0035,Karare Cup Masala |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0036,Karare Cup Tomato |20 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0037,Crazy Stick Masala |22 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0038,Crazy Stick Tomato |22 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),CHEEPS,,0,N,N,,Pcs.,Case,,,,,0
,FG0039,Little Luv (Sweet Corn) |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0040,Cheese Puff ABM |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0041,Cheese Puff TAZIR |16 Gms.,Category 1 (Fast Moving Packs - RS.5/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0042,Masala Muri |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0043,Tok Jhal Misti |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0044,Masala Chanachur |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0045,Khatta Mitha |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0046,Nut Craker |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0047,Ratlami Sev |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0048,All In One |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0049,Chat Patta |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0050,Supreme Mixture |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0051,Nutty MIX |40 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0052,Cheese Potato Stick |40 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0053,Alu Bhujia |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0054,Bhujia |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0055,Moong Dal Fried |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0056,TIFFIN PACK Rs. 10/-(COMBO) |450 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0057,Pj Fata Fat Bhel |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0058,Pj Khatta Mitha |60 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0059,Pj Jhal Chanachur |60 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0060,Pj Diet Chiwda |50 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0061,Pj Punjabi Tadka |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0062,Pj Marathi Tadka |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0063,Pj All in One |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0064,Pj Chatpatta |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0065,Pj Bhujia |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0066,Pj Moong Dal Fried |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0067,Pj Peanut (Salted) |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0068,Pj Nimbu Pudina Pea Nut |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0069,Pj Lime Chilli Pea Nut |45 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0070,PJ Bhakhar wadi |40 Gms.,Category 2 (Moving Packs - Rs.10/- Items),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0071,PJ Krispy Munch(Tangy Tomato) |50 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0072,Balls Tomato |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,Y,,Pcs.,Case,,,,,0
,FG0073,Balls Cheese |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,Y,,Pcs.,Case,,,,,0
,FG0074,Balls Sweet & Sour |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,Y,,Pcs.,Case,,,,,0
,FG0075,Rings Tomato |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,Y,,Pcs.,Case,,,,,0
,FG0076,Rings Chilly Cheese |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,Y,,Pcs.,Case,,,,,0
,FG0077,Cheep's (Tangy Tomato) |28 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0078,Cheep's (Classic Salted) |28 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0079,Cheep's (Cream & Onion) |28 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0080,Cheep's (Masala Masti) |28 Gms.,Category 2 (Moving Packs - Rs.10/- Items),HUNGER BITE,,0,N,N,,Pcs.,Case,,,,,0
,FG0081,Karare Cup Masala |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0082,Karare Cup Tomato |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0083,Little Luv (Sweet Corn) |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0084,Cheese Puff ABM |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0085,Cheese Puff TAZIR |35 Gms.,Category 2 (Moving Packs - Rs.10/- Items),CHEEPS,,0,N,Y,,Pcs.,Case,,,,,0
,FG0086,Alu Bhujia |400 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0087,Alu Bhujia |150 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0088,Bhujia |1000 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0089,Bhujia |400 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0090,Bhujia |150 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0091,Moong Dal Fried |400 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0092,Moong Dal Fried |150 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0093,Bhujia Hand Made(Box) |400 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0094,Bhujia Olive oil (Box) |400 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0095,Ratlami Sev |150 Gms.,Category 3 (Prime Packs - Namkeens),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0096,Pj Bhujia |400 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0097,Pj Bhujia |200 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0098,Pj Bhujia |150 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0099,Pj Moong Dal Fried |400 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0100,Pj Moong Dal Fried |150 Gms.,Category 3 (Prime Packs - Namkeens),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0101,All in One |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0102,All in One |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0103,Chat Patta |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0104,Chat Patta |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0105,Khasta Mixture |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0106,Tok Jhal Misti |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0107,Tok Jhal Misti |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0108,Masala Chanachur |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0109,Masala Chanachur |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0110,Khatta Mitha |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0111,Khatta Mitha |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0112,Jhal Chanachur |400 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0113,Jhal Chanachur |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0114,Jhal Chanachur |100 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0115,Supreme Mixture |150 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0116,Makai Mixture |200 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0117,RAITA BOONDI |90 Gms.,Category D (Mixture Packs - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0118,Pj All in One |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0119,Pj All in One |200 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0120,Pj All in One |150 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0121,Pj Chatpatta |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0122,Pj Chatpatta |200 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0123,Pj Chatpatta |150 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0124,Pj Khatta Mitha |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0125,Pj Khatta Mitha |200 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0126,Pj Khatta Mitha |150 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0127,Pj Jhal Chanachur |400 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0128,Pj Jhal Chanachur |200 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0129,Pj Jhal Chanachur |150 Gms.,Category D (Mixture Packs - Namkeen),PRABHUJI BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0130,Chana Chips |200 Gms.,Category E (SNACKS PACKS - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0131,Mini samosa |200 Gms.,Category E (SNACKS PACKS - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0132,Bhel Jar |100 Gms.,Category E (SNACKS PACKS - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0133,Nimki |150 Gms.,Category E (SNACKS PACKS - Namkeen),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0134,PJ Bake Bite |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0135,PJ Methi Mathri |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0136,PJ Chai Puri(New Launch) |200 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0137,PJ MURRUKU |150 Gms.,Category E (SNACKS PACKS - Namkeen),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0138,Kachori Anjeer |200 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0139,Dry Fruit Mix |350 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0140,Badam Lachha |200 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0141,BADAM DALMOTH |200 Gms.,Category F (VALUE ADDED PACKS - Namkeen ),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0142,Cashew (Salted) |13 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),HALDIRAM BRAND,,0,N,Y,,Pcs.,Case,,,,,0
,FG0143,PJ Kaju Dalmoth |200 Gms.,Category F (VALUE ADDED PACKS  - Namkeen ),PRABHUJI  BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0144,Froot Bite |400 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0145,Froot Bite |150 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0146,Choco Bite |400 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0147,Choco Bite |150 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0148,Kesar Pista Bite |400 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0149,Kesar Pista Bite |150 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0150,Butter Bite |400 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0151,CoCo Bite |400 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0152,Cream Roll (Vanilla) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0153,Cream Roll (Chocolate) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0154,Cream Roll (Mixed Fruit) |40 Gms.,Category K (SPECIAL OFFER PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0155,Almond Stick(Box) |250 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0156,Khari (Baked) |180 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0157,Twist Khari |130 Gms.,Category G (OVEN DELIGHT PACKS ),BAKED,,0,N,N,,Pcs.,Case,,,,,0
,FG0158,American fruit cake (Box) |300 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0159,Butter Cake (Box) |300 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0160,Fruits and Nuts (Box) |350 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0161,Chocolate Cake (Box) |350 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0162,Dundee cake (Box) |350 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0163,Exotic Dry Fruit Cake (Box) |350 Gms.,Category G (OVEN DELIGHT PACKS ),(CAKES PACKS),,0,N,N,,Pcs.,Case,,,,,0
,FG0164,Masala Papad |200 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),PAPAD,,0,N,N,,Pcs.,Case,,,,,0
,FG0165,Methi Khakhara |180 Gms.,PAPAD,PAPAD,,0,N,Y,,Pcs.,Case,,,,,0
,FG0166,Masala Khakhara |180 Gms.,PAPAD,PAPAD,,0,N,Y,,Pcs.,Case,,,,,0
,FG0167,Jeera Khakhara |180 Gms.,PAPAD,PAPAD,,0,N,Y,,Pcs.,Case,,,,,0
,FG0168,Plain Khakhara |180 Gms.,PAPAD,PAPAD,,0,N,Y,,Pcs.,Case,,,,,0
,FG0169,Mango Pickle (JAR) |1000 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0170,Mixed Pickle (JAR) |1000 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0171,Red Chilli (Glass Bottle) |350 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0172,Green Chilly (Glass Bottle) |350 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0173,Sweet Mango Laccha |400 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
,FG0174,Mango Pickle(Glass Bottle) |350 Gms.,Category H (PICKLES  PAPAD  PASTA & SEWAI PACKS),HALDIRAM BRAND,,0,N,N,,Pcs.,Case,,,,,0
