DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State,Monthly Potential,Sauda limit,Incoterms,Loadability ton,Transport mode,Sauda type,Zone,Visit sequence,Appointment date,date_of_birth,date_of_anniversary,whatsapp_no,beneficiary_name,IFS_code,pin,Base lattitude,Base longitude
207982,"Mobile Kafe",8521790047,,"1-Kolkata",Md. Riyaj Khan,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.569586,88.369726
212385,"Mobile Planet",7278981315,,"1-Kolkata",Satyajit Dasthakur,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5771667,88.3738245
266103,"Mobile Plaza",9831158948,,"1-Kolkata",Vacant ISP 202,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,2000-00-00,2000-00-00,2000-00-00,,,,,0,0
192095,"Mobile Shoppe",7980489578,,"1-Kolkata",Argha Aich,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5289165,88.3472299
194882,"Mobile World",8001002650,,"2-S24",Dipankar Dutta,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,21.8683784,88.1872097
187078,"Mobile World- Elgin",-,,"1-Kolkata",Vacant ISP 40,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5376275,88.3539128
187308,"Mobz Solution",9681959515,,"1-Kolkata",Jhumpa Saha,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5948573,88.4187008
218756,"Mohata Mobile Adda",,,"1-Kolkata",Vacant ISP 109,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5840742,88.3546569
195837,"Monica Mobile Shoppe",9748555445,,"1-Kolkata",Jit Ghosh,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4642839,88.3072726
200309,"Nandan Saha Steel Pvt. Ltd.",-,,"1-Kolkata",Vacant ISP 19,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
192581,"Nandi Mobile",7890284668,,"2-S24",Prasanta Maiti,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.3148349,88.6581637
187079,"National Radio Product- (Chandni Chowk)",8981851292,,"1-Kolkata",Sailendra Jha,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5671759,88.3556154
197477,"Neha Telecom",8961362270,,"1-Kolkata",Raju Bapari,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5639817,88.5001782
194756,"New Harahari Electronics",7044039716,,"2-S24",Vacant ISP 112,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4233945,88.4098216
191460,"New Khokon Trading Co",8482030582,,"1-Kolkata",Raju Ghosh,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6307308,88.4845674
193799,"New Mobile Cafe",9038112311,,"2-S24",Anirban Mondal,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.3694904,88.4266927
200249,"Novelty Telecom (Dunlop)",9804069106,,"1-Kolkata",Prosenjit Maity,Y,0,,0,N,0,,R,"Novelty Telecom - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6519416,88.3784956
194456,"Novelty Telecom (Rathtala)",8981785896,,"1-Kolkata",Pratick Bose,Y,0,,0,N,0,,R,"Novelty Telecom - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.662639,88.3768425
-,"Novelty Telecom - Admin",9830189470,,"1-Kolkata",Shakti Singh,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
191228,"Nu Mobile World",9051307502,,"1-Kolkata",DEBTANU DAS,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6222469,88.4099782
-,"Nu York  - Admin",9830082418,,"1-Kolkata",Farooque Abbas,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187080,"Nu York Technoworld- (Ret)",9163564348,,"1-Kolkata",Mohan Goliya,Y,0,,0,N,0,,R,"Nu York  - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.551076,88.3558582
187081,"Nu-York Teleworld- (Ret)",8100346089,,"1-Kolkata",Barnali Banik,Y,0,,0,N,0,,R,"Nu York  - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5724022,88.3521675
198817,"Om Sai Communication",9831542717,,"1-Kolkata",Vicky Kumar Shaw,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5958843,88.3652837
192579,"Om Sairam Telecom",8013646890,,"1-Kolkata",Atanu Bhandari,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6021201,88.4267638
193366,"Pakeezah Telecom",8479030228,,"2-S24",Sourav Pramanik,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4874168,88.1877658
207979,"Passion Communication",7044523895,,"1-Kolkata",Ashfaque,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5367773,88.3856355
219575,"Patra Telecom",-,,"2-S24",Vacant ISP 47,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4107666,88.4337494
187082,"Perfect Electronics- [Ret.]-Osr",8981743832,,"2-S24",Vacant ISP 101,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5314037,88.2564429
195682,"Prasad Stationery & Gift House",8481848410,,"2-S24",Debabrata Halder,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.1112709,88.3205703
193456,"Premier Merchants Pvt Ltd (Baguihati)",8981253181,,"1-Kolkata",Ajay Lal,Y,0,,0,N,0,,R,"Premier Merchants Pvt Ltd - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.608215,88.4266649
200273,"Premier Merchants Pvt Ltd (Fort William)",-,,"1-Kolkata",Vacant ISP 9,Y,0,,0,N,0,,R,"Premier Merchants Pvt Ltd - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
-,"Premier Merchants Pvt Ltd - Admin",9674901564,,"1-Kolkata",Tushar,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
-,"R. G. Cellullars Pvt. Ltd. - Admin",9830911043,,"1-Kolkata",Sanjay Sayan,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
200251,"R. G. Cellullars Pvt. Ltd.(Acropolis)",-,,"1-Kolkata",Vacant ISP 30,Y,0,,0,N,0,,R,"R. G. Cellullars Pvt. Ltd. - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4909882,88.4033875
187083,"R. G. Cellullars Pvt. Ltd.(Golpark)",9674311828,,"1-Kolkata",PRIYA JANA,Y,0,,0,N,0,,R,"R. G. Cellullars Pvt. Ltd. - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5166092,88.3664237
200253,"R. G. Cellullars Pvt. Ltd.(Shyambazaar)",8013321390,,"1-Kolkata",SUMIT DHAR,Y,0,,0,N,0,,R,"R. G. Cellullars Pvt. Ltd. - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6010975,88.3713251
200255,"R.G.Cellular Pvt. Ltd.(Kankurgachhi)",8240727858,,"1-Kolkata",Ankan Das,Y,0,,0,N,0,,R,"R. G. Cellullars Pvt. Ltd. - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5731334,88.389479
187084,"Rahul Telecom (B K Paul Ave)",-,,"1-Kolkata",Vacant ISP 11,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.594812,88.3576731
195170,"Raj Communication-S24",9933499154,,"2-S24",Sudip Banerjee,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.1705589,88.4161916
266979,"Rajlakshmi Telecom",9836523038,,"1-Kolkata",Vacant ISP 204,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,2000-00-00,2000-00-00,2000-00-00,,,,,0,0
191959,"Renew",-,,"1-Kolkata",Amitavo Naskar,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6115943,88.429019
200259,"Resotel (Girish Park)",-,,"1-Kolkata",Vacant ISP 14,Y,0,,0,N,0,,R,"Resotel - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.594172,88.3648141
200261,"Resotel (Hazra)",9038001488,,"1-Kolkata",Md Rizwan Ali,Y,0,,0,N,0,,R,"Resotel - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.52382,88.3472411
200263,"Resotel (Santoshpur)",8961464440,,"1-Kolkata",Pratik Das,Y,0,,0,N,0,,R,"Resotel - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4919233,88.3827967
187643,"Resotel (Tobin Road)",-,,"1-Kolkata",Vacant ISP 104,Y,0,,0,N,0,,R,"Resotel - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
-,"Resotel - Admin",8820099966,,"1-Kolkata",Subham Mitra,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
258903,"S.S.Mobile Stores",,,"2-S24",Vacant ISP 17,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187087,"Sadhak Telecom - [Ret]-Osr",9830259948,,"1-Kolkata",Biswajit Roy,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4514597,88.3838668
194105,"Saha Electronics",8622800369,,"1-Kolkata",Payel Chakraborty,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6196711,88.3926738
194009,"Samrat Mobile",9064870030,,"2-S24",Paritosh Mondal,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4201644,88.6624318
195983,"Sana Communication -S24",7719267827,,"2-S24",Sailen Biswas,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4066562,88.4942014
254650,"Sanjoy Stores",,,"1-Kolkata",Vacant Isp 120,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5854283,88.3746442
256876,"Sapphire Incorporation",,,"1-Kolkata",Vacant ISP 6,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6124107,88.3899314
219578,"Satyam Computer Sales & Service",,,"1-Kolkata",KAMAL BALMIKI,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6153058,88.4321651
193542,"Satyam Electronics- Kakdwip",9732694665,,"2-S24",Vacant ISP 102,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5035035,88.3389414
208027,"Shah Brothers (Mhamayatala)",8013920095,,"1-Kolkata",Suraj Chauhan,Y,0,,0,N,0,,R,"Shah Brothers- Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4397439,88.3971429
226249,"Shah Brothers (MI Store)",-,,"1-Kolkata",Vacant ISP 48,Y,0,,0,N,0,,R,"Shah Brothers- Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4397408,88.3971013
-,"Shah Brothers- Admin",9831111124,,"1-Kolkata",Arun Saha,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187088,"Shah Brothers- [Ret.]-Osr",9007879000,,"1-Kolkata",Aloke Halder,Y,0,,0,N,0,,R,"Shah Brothers- Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4944192,88.3452471
265812,"Sharma Store",9831255479,,"1-Kolkata",Vacant ISP 201,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,2000-00-00,2000-00-00,2000-00-00,,,,,0,0
187322,"Shaw Telecom- (Ret.)- Behala",8420252930,,"1-Kolkata",Vacant ISP 111,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5085397,88.3208553
194884,"Shaw Telecom- Canning",9382749709,,"2-S24",Vacant ISP 105,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.3127656,88.6689992
187089,"Shree Balajee Telecom-[Md]",9038542381,,"1-Kolkata",ROCKY MALAKAR,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.60565,88.3859896
198246,"Shree Binayak Infotech",-,,"1-Kolkata",Vacant ISP 15,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.576432,88.3601846
187318,"Shree Shyam Enterprise",8697046159,,"1-Kolkata",Abhijit Sarkar,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5916568,88.3925224
198811,"Shyam Telecom",-,,"1-Kolkata",DEBOSHREE CHAKRABORTY,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5179598,88.3562861
257464,"Skyline Communication (Ekdalia)",,,"1-Kolkata",Vacant ISP 13,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5211731,88.3656493
198949,"Sonex Tv Appliances Pvt Ltd",9163957389,,"1-Kolkata",Baby Rana,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5164484,88.3455678
214674,"Space Network",9051358593,,"1-Kolkata",MILAN BISWAS,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6124014,88.4292165
198947,"Sunny Enterprise",9874359229,,"1-Kolkata",Akhtar Tarique,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.539252,88.3226465
219215,"Sunrise Tele Service",,,"1-Kolkata",Vacant ISP 26,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.2387435,88.3784077
198945,"Sweet Heart (Phoolbagan)",9804982661,,"1-Kolkata",Pradip Baidya,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5731333,88.389479
187513,"Sweet Heart Communication",8961222396,,"1-Kolkata",Vacant ISP 115,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.574202,88.3898442
194394,"Syed Telecom",9007408797,,"2-S24",Md Samim Laskar,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.2365167,88.2728225
187091,"Talkative Communication- [Ret.]-Osr",8981497015,,"2-S24",MANAS ROY,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4875237,88.3987852
219572,"Tanbir Telecom",-,,"2-S24",Vacant ISP 49,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
232892,"Tara Maa Mobiles",-,,"1-Kolkata",SRIMANTA SARDAR,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5034153,88.3389529
194758,"The Cosmos",7003656750,,"1-Kolkata",Sumitra Dutta,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6189791,88.3815855
194458,"The Mobile Shoppe",-,,"1-Kolkata",Sanchita Kundu,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.688405,88.3671522
198943,"The Wireless Network",9062079671,,"1-Kolkata",Bijay Bhattacherjee,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5861995,88.363199
187092,"Time & Telecom",8910975711,,"1-Kolkata",Azhar Qureshi,Y,0,,0,N,0,,R,"Time & Telecom - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5759939,88.3573971
200265,"Time & Telecom (Kalakar Street)",8981637159,,"1-Kolkata",Sk Mirajuddin,Y,0,,0,N,0,,R,"Time & Telecom - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5841794,88.3546546
-,"Time & Telecom - Admin",7003609460,,"1-Kolkata",Faizal,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
228762,"Trishul Enterprise (Mi Store)",-,,"1-Kolkata",Swaraj Dutta,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5958356,88.4162992
252022,"Urban Connect",,,"1-Kolkata",Vacant ISP 32,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187093,"Urfee'S- Mmx(Ret)",9051228058,,"1-Kolkata",Vacant Isp 119,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.6184654,88.4127189
198412,"V & T Technologies Pvt Ltd",8777746286,,"1-Kolkata",Vacant ISP 39,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
200267,"V Connect (Baghajatin)",8961159826,,"1-Kolkata",Suvankar Rui Das,Y,0,,0,N,0,,R,"Vibrant Infocom",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.4831668,88.3756202
200269,"V Connect (Chandni)",9088890900,,"1-Kolkata",Raj Chatterjee,Y,0,,0,N,0,,R,"Vibrant Infocom",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5661677,88.3541974
200271,"V Connect (Dalhoushe)",7980335727,,"1-Kolkata",RAHUL DAS,Y,0,,0,N,0,,R,"Vibrant Infocom",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5677819,88.3491178
228873,"V Connect (MI Store)",-,,"1-Kolkata",Vacant ISP 50,Y,0,,0,N,0,,R,"Vibrant Infocom",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187094,"V Connect (Tollygunge)",7278853659,,"1-Kolkata",Vacant ISP 116,Y,0,,0,N,0,,R,"Vibrant Infocom",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5032158,88.3444661
255370,"V.R. Communication (Mi Store)",,,"2-S24",Vacant ISP 4,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
199767,"Vasudha Mobiles- [Ret.]-Osr",8276876507,,"2-S24",Shuvankar Das,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.487117,88.2791072
-,"Vconnect",9674011200,,"1-Kolkata",Surjadip Ghosh,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
187569,"Vedant Computers Sales Pvt. Ltd.- [Ret.]",9038330418,,"1-Kolkata",Suman Sarkar,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.560626,88.3513712
187320,"Velocity It Store",7439346261,,"1-Kolkata",Altamas,Y,0,,0,N,0,,R,"Velocity It Store - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5671606,88.3545306
199035,"Velocity It Store (Camac Street)",7278910651,,"1-Kolkata",Vacant ISP 113,Y,0,,0,N,0,,R,"Velocity It Store - Admin",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5673143,88.354862
-,"Velocity It Store - Admin",9831323235,,"1-Kolkata",Gaurav Batra,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
-,"Vibrant Infocom",8017757290,,"1-Kolkata",Ritesh Shaw,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
188221,"World Of Technology",-,,"1-Kolkata",Vacant ISP 18,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.5865352,88.3621706
197475,"Zidane Communication-S24",,,"2-S24",Vacant ISP 35,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,0,0
193299,"Zulekha Mobile Corner",9038300396,,"1-Kolkata",ARIJIT GHOSH,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,,0,0,,0,,,,0,0000-00-00,0000-00-00,0000-00-00,,,,,22.55345,88.358121
